paper,arm,model,cohort,subgroup,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean,s_score_overflow
p2,clean_stable,P2_KNN,validation,route=123,67,9.353396746930969,3.058332347363669,2.3359287313432837,0.4342075311788275,0.015540759135035997,1.5540759135035997,1.2641452309682686,0.2641452309682683,False
p2,clean_stable,P2_KNN,validation,route=456,357,12.21854561262731,3.495503627895029,2.593961932773109,0.848276371922352,0.034852455970041225,3.4852455970041225,1.2968245525119289,0.2968245525119289,False
p2,clean_stable,P2_LR,test,all,424,351.1078911688693,18.737873176240395,3.1219833336199443,0.5982076693755187,0.038119032554127324,3.8119032554127323,50420947474804.266,50420947474803.29,False
p2,clean_stable,P2_LR,test,STAGE=A,238,620.3752029089095,24.907332312170837,4.021948897722406,0.5548773522546908,0.04887696851183417,4.887696851183417,89825553484524.3,89825553484523.36,False
p2,clean_stable,P2_LR,test,STAGE=B,186,6.561546039140492,2.561551490628383,1.9704144935318475,0.9098303976599978,0.024353501597491684,2.4353501597491682,1.202769869638112,0.20276986963811197,False
p2,clean_stable,P2_LR,test,condition=Cond1,165,890.2791309367291,29.837545658728853,4.714192465496598,-20.596311295942673,0.06339743037724095,6.339743037724095,129566555935252.73,129566555935251.75,False
p2,clean_stable,P2_LR,test,condition=Cond2,186,6.561546039140492,2.561551490628383,1.9704144935318475,0.9098303976599978,0.024353501597491684,2.4353501597491682,1.202769869638112,0.20276986963811197,False
p2,clean_stable,P2_LR,test,condition=Cond3,73,10.318379284386014,3.2122234175701436,2.4572887787807396,0.2855057215204966,0.016056746487284605,1.6056746487284606,1.2521548158707756,0.25215481587077554,False
p2,clean_stable,P2_LR,test,route=123,73,10.318379284386014,3.2122234175701436,2.4572887787807396,0.2855057215204966,0.016056746487284605,1.6056746487284606,1.2521548158707756,0.25215481587077554,False
p2,clean_stable,P2_LR,test,route=456,351,421.98434235851965,20.542257479608214,3.2602246512930555,-4.409043938350091,0.04270748521190373,4.270748521190373,60907355354179.27,60907355354178.28,False
p2,clean_stable,P2_LR,validation,all,424,12.452933159091353,3.528871371854088,2.246045697651104,0.9848637196019074,0.027309164538434766,2.7309164538434767,1.3405034749415476,0.3405034749415477,False
p2,clean_stable,P2_LR,validation,STAGE=A,252,15.623478425333031,3.9526546048615265,2.3546799942302123,0.9874733467973298,0.027980447909767097,2.79804479097671,1.4176182733599805,0.41761827335998053,False
p2,clean_stable,P2_LR,validation,STAGE=B,172,7.807715675993077,2.794228994909522,2.08688382126776,0.9134070260483826,0.026325656343226946,2.6325656343226944,1.2275213284215183,0.22752132842151845,False
p2,clean_stable,P2_LR,validation,condition=Cond1,185,13.132769275049096,3.6239162897408512,2.2257021893758786,0.7146299378185006,0.031555606096181,3.1555606096181,1.3606838224989837,0.3606838224989835,False
p2,clean_stable,P2_LR,validation,condition=Cond2,172,7.807715675993077,2.794228994909522,2.08688382126776,0.9134070260483826,0.026325656343226946,2.6325656343226944,1.2275213284215183,0.22752132842151845,False
p2,clean_stable,P2_LR,validation,condition=Cond3,67,22.50080966119166,4.743501835268082,2.710812738977252,-0.3610872064053243,0.018108742469669006,1.8108742469669006,1.5748253391701963,0.5748253391701962,False
p2,clean_stable,P2_LR,validation,route=123,67,22.50080966119166,4.743501835268082,2.710812738977252,-0.3610872064053243,0.018108742469669006,1.8108742469669006,1.5748253391701963,0.5748253391701962,False
p2,clean_stable,P2_LR,validation,route=456,357,10.567197232926869,3.2507225708951033,2.1588205106235074,0.8687819685237483,0.029035854394477645,2.9035854394477645,1.2965271026633418,0.29652710266334203,False
p2,clean_stable,P2_Persistent,test,all,424,12.98903367810142,3.6040301993880988,2.6704712264150947,0.985135924753186,0.03168388733749402,3.168388733749402,1.302320320761764,0.3023203207617639,False
p2,clean_stable,P2_Persistent,test,STAGE=A,238,11.958460363644962,3.4581006873202753,2.556518697478993,0.9914197383856354,0.02934040300784967,2.934040300784967,1.2849103667744157,0.28491036677441556,False
p2,clean_stable,P2_Persistent,test,STAGE=B,186,14.307724263266131,3.782555255811358,2.816281451612904,0.8033814287801442,0.034682539329189466,3.4682539329189463,1.324597573713317,0.32459757371331704,False
p2,clean_stable,P2_Persistent,test,condition=Cond1,165,10.940617096499999,3.307660365953554,2.419948181818182,0.7346034918990836,0.03402945756818237,3.402945756818237,1.2754295066044712,0.27542950660447124,False
p2,clean_stable,P2_Persistent,test,condition=Cond2,186,14.307724263266131,3.782555255811358,2.816281451612904,0.8033814287801442,0.034682539329189466,3.4682539329189463,1.324597573713317,0.32459757371331704,False
p2,clean_stable,P2_Persistent,test,condition=Cond3,73,14.259065008561658,3.776117716459811,2.8652054794520567,0.012633662294104564,0.018741855029015483,1.8741855029015482,1.306339708254427,0.3063397082544268,False
p2,clean_stable,P2_Persistent,test,route=123,73,14.259065008561658,3.776117716459811,2.8652054794520567,0.012633662294104564,0.018741855029015483,1.8741855029015482,1.306339708254427,0.3063397082544268,False
p2,clean_stable,P2_Persistent,test,route=456,351,12.724896107948718,3.5671972342370863,2.6299709401709404,0.8368908150142764,0.0343755350825622,3.43755350825622,1.3014843797732614,0.3014843797732613,False
p2,clean_stable,P2_Persistent,validation,all,424,14.148188480483485,3.7614077790746756,2.8975139150943385,0.9828031721338423,0.035669587676863394,3.5669587676863395,1.3336732152980078,0.33367321529800753,False
p2,clean_stable,P2_Persistent,validation,STAGE=A,252,11.356323147499996,3.3699144124888387,2.579407142857142,0.9908946831266766,0.03080491949119157,3.080491949119157,1.2866035482567728,0.2866035482567726,False
p2,clean_stable,P2_Persistent,validation,STAGE=B,172,18.238595828808137,4.2706669067966585,3.3635773255813946,0.7977213414194694,0.042796892227963984,4.2796892227963985,1.4026357507305147,0.40263575073051466,False
p2,clean_stable,P2_Persistent,validation,condition=Cond1,185,11.432719516986479,3.3812304738048367,2.551354864864864,0.7515713699726232,0.035580308981826965,3.5580308981826967,1.2816168188726478,0.281616818872648,False
p2,clean_stable,P2_Persistent,validation,condition=Cond2,172,18.238595828808137,4.2706669067966585,3.3635773255813946,0.7977213414194694,0.042796892227963984,4.2796892227963985,1.4026357507305147,0.40263575073051466,False
p2,clean_stable,P2_Persistent,validation,condition=Cond3,67,11.145377948171642,3.338469402012192,2.656864925373133,0.3258095346687607,0.017619142539437128,1.7619142539437127,1.3003728756606987,0.3003728756606987,False
p2,clean_stable,P2_Persistent,validation,route=123,67,11.145377948171642,3.338469402012192,2.656864925373133,0.3258095346687607,0.017619142539437128,1.7619142539437127,1.3003728756606987,0.3003728756606987,False
p2,clean_stable,P2_Persistent,validation,route=456,357,14.711741157415963,3.835588762812818,2.9426777310924357,0.8173171493147586,0.03905720623206664,3.905720623206664,1.339922858871396,0.33992285887139606,False
p2,clean_stable,P2_SVR,test,all,424,9.080986326813624,3.0134674922443785,2.1866358291714643,0.9896081211718918,0.025873020761224042,2.587302076122404,1.2381137573007988,0.2381137573007986,False
p2,clean_stable,P2_SVR,test,STAGE=A,238,8.574611771551332,2.928243803297692,2.212069978897076,0.9938476685121448,0.025466807890205972,2.546680789020597,1.2389523384161054,0.23895233841610536,False
p2,clean_stable,P2_SVR,test,STAGE=B,186,9.728927962041721,3.119122947567428,2.1540910569419185,0.866303831399049,0.026392798520913828,2.639279852091383,1.2370407341532554,0.2370407341532555,False
p2,clean_stable,P2_SVR,test,condition=Cond1,165,7.588090547080135,2.7546488972426477,2.0415964224140803,0.8159287801971526,0.029215900306445768,2.921590030644577,1.226502954570923,0.2265029545709229,False
p2,clean_stable,P2_SVR,test,condition=Cond2,186,9.728927962041721,3.119122947567428,2.1540910569419185,0.866303831399049,0.026392798520913828,2.639279852091383,1.2370407341532554,0.2370407341532555,False
p2,clean_stable,P2_SVR,test,condition=Cond3,73,10.804420018643764,3.2870077606607144,2.597386921632613,0.25184992014278973,0.016992831880896855,1.6992831880896855,1.2670913566963122,0.2670913566963123,False
p2,clean_stable,P2_SVR,test,route=123,73,10.804420018643764,3.2870077606607144,2.597386921632613,0.25184992014278973,0.016992831880896855,1.6992831880896855,1.2670913566963122,0.2670913566963123,False
p2,clean_stable,P2_SVR,test,route=456,351,8.722551399452941,2.9533965868899053,2.1012089637878066,0.8881933307988163,0.027719897650864737,2.7719897650864738,1.2320870770846377,0.23208707708463758,False
p2,clean_stable,P2_SVR,validation,all,424,8.794898168662163,2.9656193566710756,2.1920317774273728,0.9893099848001389,0.027181347699058514,2.7181347699058516,1.242298333542489,0.24229833354248914,False
p2,clean_stable,P2_SVR,validation,STAGE=A,252,7.894226499842157,2.8096666172060623,2.06825681866618,0.9936705364212295,0.025001095654031257,2.500109565403126,1.226104844392684,0.22610484439268405,False
p2,clean_stable,P2_SVR,validation,STAGE=B,172,10.11448689274729,3.1803281108632944,2.373376484449585,0.8878233357381778,0.030375670462703102,3.0375670462703104,1.266023678110808,0.2660236781108082,False
p2,clean_stable,P2_SVR,validation,condition=Cond1,185,8.360166886398462,2.8913953182500767,2.0708819728110406,0.8183367655173914,0.029084589647248936,2.9084589647248937,1.227225568820633,0.22722556882063308,False
p2,clean_stable,P2_SVR,validation,condition=Cond2,172,10.11448689274729,3.1803281108632944,2.373376484449585,0.8878233357381778,0.030375670462703102,3.0375670462703104,1.266023678110808,0.2660236781108082,False
p2,clean_stable,P2_SVR,validation,condition=Cond3,67,6.607674686216541,2.570539765538853,2.061008258713953,0.6002978730579005,0.013725776419027214,1.3725776419027214,1.2230103067931235,0.2230103067931234,False
p2,clean_stable,P2_SVR,validation,route=123,67,6.607674686216541,2.570539765538853,2.061008258713953,0.6002978730579005,0.013725776419027214,1.3725776419027214,1.2230103067931235,0.2230103067931234,False
p2,clean_stable,P2_SVR,validation,route=456,357,9.205385488897058,3.0340378192924784,2.21662162547723,0.8856922477921271,0.029706622981305282,2.970662298130528,1.2459182153133783,0.24591821531337849,False
p2,completed_lag,P2_Bagging,test,all,424,3333.0770933168446,57.73280777267675,8.735953506963234,-2.814225903657463,0.0667477312078822,6.67477312078822,4.223077339877207e+22,4.223077339877207e+22,False
p2,completed_lag,P2_Bagging,test,STAGE=A,238,5932.44664283117,77.022377545952,14.03508247526177,-3.2565633585656286,0.10007308402854145,10.007308402854145,7.523465513058553e+22,7.523465513058553e+22,False
p2,completed_lag,P2_Bagging,test,STAGE=B,186,7.00207834690285,2.6461440525607918,1.9553476227962912,0.9037765465139562,0.024105613082522518,2.4105613082522517,1.2001415772277102,0.20014157722771042,False
p2,completed_lag,P2_Bagging,test,condition=Cond1,165,6.369602626924478,2.5238071691245505,1.7830170084373929,0.845486750860061,0.02532829893970769,2.532829893970769,1.1966951465308835,0.19669514653088363,False
p2,completed_lag,P2_Bagging,test,condition=Cond2,186,7.00207834690285,2.6461440525607918,1.9553476227962912,0.9037765465139562,0.024105613082522518,2.4105613082522517,1.2001415772277102,0.20014157722771042,False
p2,completed_lag,P2_Bagging,test,condition=Cond3,73,19327.0043364435,139.021596654777,41.72810716054975,-1337.2948656901526,0.2690167763526177,26.901677635261773,2.452855879599912e+23,2.452855879599912e+23,False
p2,completed_lag,P2_Bagging,test,route=123,73,19327.0043364435,139.021596654777,41.72810716054975,-1337.2948656901526,0.2690167763526177,26.901677635261773,2.452855879599912e+23,2.452855879599912e+23,False
p2,completed_lag,P2_Bagging,test,route=456,351,6.704760700759171,2.5893552673897746,1.8743375049352702,0.9140576045456272,0.024680379938464263,2.4680379938464263,1.1985214602334757,0.19852146023347564,False
p2,completed_lag,P2_Bagging,validation,all,424,4182.2219690042175,64.6701010437143,9.030731113602426,-4.083403532419646,0.0706531414366825,7.06531414366825,2.6146528810363247e+47,2.6146528810363247e+47,False
p2,completed_lag,P2_Bagging,validation,STAGE=A,252,7031.640881379711,83.8548798900798,13.750075330430986,-4.637856331912498,0.10028503991758322,10.028503991758322,4.399257228410324e+47,4.399257228410324e+47,False
p2,completed_lag,P2_Bagging,validation,STAGE=B,172,7.4919345936115045,2.7371398564215723,2.1163430749931362,0.9169092569409801,0.02723896459257213,2.723896459257213,1.225786482905202,0.22578648290520204,False
p2,completed_lag,P2_Bagging,validation,condition=Cond1,185,6.694769240739899,2.5874252145211654,1.9039364658581661,0.8545252204993457,0.026774341467183,2.6774341467183,1.2055094363759709,0.20550943637597083,False
p2,completed_lag,P2_Bagging,validation,condition=Cond2,172,7.4919345936115045,2.7371398564215723,2.1163430749931362,0.9169092569409801,0.02723896459257213,2.723896459257213,1.225786482905202,0.22578648290520204,False
p2,completed_lag,P2_Bagging,validation,condition=Cond3,67,26428.88014624105,162.56961630711027,46.45956324007237,-1597.6984996682677,0.30326234160898674,30.326234160898675,1.6546460023274654e+48,1.6546460023274654e+48,False
p2,completed_lag,P2_Bagging,validation,route=123,67,26428.88014624105,162.56961630711027,46.45956324007237,-1597.6984996682677,0.30326234160898674,30.326234160898675,1.6546460023274654e+48,1.6546460023274654e+48,False
p2,completed_lag,P2_Bagging,validation,route=456,357,7.078837702067395,2.660608521009319,2.006272423200505,0.9120986267284915,0.026998193505185612,2.699819350518561,1.2152787697177854,0.21527876971778534,False
p2,completed_lag,P2_Integrated,test,all,424,1174.8940600781925,34.27672767459275,5.134538227646127,-0.34449676156276454,0.04349486298840092,4.349486298840092,9.365930232683772e+23,9.365930232683772e+23,False
p2,completed_lag,P2_Integrated,test,STAGE=A,238,2087.6072471169177,45.69034085139788,7.6369397450880445,-0.4978697745038987,0.058900136734433596,5.8900136734433595,1.668552276747025e+24,1.668552276747025e+24,False
p2,completed_lag,P2_Integrated,test,STAGE=B,186,7.013745480254016,2.6483476887021493,1.9325405870484036,0.9036162152797552,0.02378273851767094,2.378273851767094,1.1999009716412212,0.19990097164122125,False
p2,completed_lag,P2_Integrated,test,condition=Cond1,165,6.163028015956959,2.482544665450545,1.796490899001855,0.8504978192421747,0.025579996435935923,2.5579996435935923,1.1967404136589772,0.1967404136589771,False
p2,completed_lag,P2_Integrated,test,condition=Cond2,186,7.013745480254016,2.6483476887021493,1.9325405870484036,0.9036162152797552,0.02378273851767094,2.378273851767094,1.1999009716412212,0.19990097164122125,False
p2,completed_lag,P2_Integrated,test,condition=Cond3,73,6792.241440975253,82.4150559119828,20.837954260214364,-469.32751112104245,0.1342127826145996,13.42127826145996,5.439937559805369e+24,5.439937559805369e+24,False
p2,completed_lag,P2_Integrated,test,route=123,73,6792.241440975253,82.4150559119828,20.837954260214364,-469.32751112104245,0.1342127826145996,13.42127826145996,5.439937559805369e+24,5.439937559805369e+24,False
p2,completed_lag,P2_Integrated,test,route=456,351,6.613835561140014,2.571737848448013,1.8685856054880603,0.9152230934653152,0.024627603351043366,2.4627603351043366,1.1984152392564056,0.19841523925640558,False
p2,completed_lag,P2_Integrated,validation,all,424,2885.539852498329,53.71722119114436,8.03673742013972,-2.507313477821023,0.06450987463025712,6.450987463025712,4.05763265991021e+32,4.05763265991021e+32,False
p2,completed_lag,P2_Integrated,validation,STAGE=A,252,4849.891426911295,69.64116187220957,12.096516906179225,-2.8885647818997957,0.09025779725895669,9.025779725895669,6.827127967467972e+32,6.827127967467972e+32,False
p2,completed_lag,P2_Integrated,validation,STAGE=B,172,7.536383009562491,2.7452473494318306,2.088688405709748,0.9164162932260655,0.026786174034720587,2.678617403472059,1.224603474788668,0.2246034747886681,False
p2,completed_lag,P2_Integrated,validation,condition=Cond1,185,6.581763407615648,2.5654947685808382,1.9069140927293378,0.8569807941068718,0.026786939645365916,2.6786939645365915,1.2038507008121822,0.20385070081218218,False
p2,completed_lag,P2_Integrated,validation,condition=Cond2,172,7.536383009562491,2.7452473494318306,2.088688405709748,0.9164162932260655,0.026786174034720587,2.678617403472059,1.224603474788668,0.2246034747886681,False
p2,completed_lag,P2_Integrated,validation,condition=Cond3,67,18223.209154496082,134.9933670759274,40.23198736122742,-1101.3326366167482,0.26551315037111023,26.551315037111024,2.56781529522676e+33,2.56781529522676e+33,False
p2,completed_lag,P2_Integrated,validation,route=123,67,18223.209154496082,134.9933670759274,40.23198736122742,-1101.3326366167482,0.26551315037111023,26.551315037111024,2.56781529522676e+33,2.56781529522676e+33,False
p2,completed_lag,P2_Integrated,validation,route=456,357,7.041692179421972,2.6536186951824807,1.9944916328767623,0.9125598807632417,0.026786570779732868,2.678657077973287,1.2138492361734023,0.21384923617340232,False
p2,completed_lag,P2_KNN,test,all,424,3421.2746013551773,58.49166266533357,5.337970648584904,-2.9151552282363555,0.048248503940263456,4.824850394026345,3.9095938270826647e+49,3.9095938270826647e+49,False
p2,completed_lag,P2_KNN,test,STAGE=A,238,6083.813260230583,77.99880294101047,7.319105924369748,-3.365169745798955,0.05854588611755427,5.854588611755427,6.964990683542226e+49,6.964990683542226e+49,False
p2,completed_lag,P2_KNN,test,STAGE=B,186,14.370295912452821,3.790817314571202,2.802969596774193,0.8025215611984392,0.035072283734912835,3.5072283734912837,1.3213644635948882,0.32136446359488835,False
p2,completed_lag,P2_KNN,test,condition=Cond1,165,8.657450280739091,2.9423545470828447,2.2052678181818184,0.7899883477047657,0.03096124551849464,3.096124551849464,1.2426602701736997,0.24266027017369973,False
p2,completed_lag,P2_KNN,test,condition=Cond2,186,14.370295912452821,3.790817314571202,2.802969596774193,0.8025215611984392,0.035072283734912835,3.5072283734912837,1.3213644635948882,0.32136446359488835,False
p2,completed_lag,P2_KNN,test,condition=Cond3,73,19815.329816966536,140.76693438789712,18.877781095890413,-1371.1088739033837,0.1208947313072096,12.08947313072096,2.2707777844973284e+50,2.2707777844973284e+50,False
p2,completed_lag,P2_KNN,test,route=123,73,19815.329816966536,140.76693438789712,18.877781095890413,-1371.1088739033837,0.1208947313072096,12.08947313072096,2.2707777844973284e+50,2.2707777844973284e+50,False
p2,completed_lag,P2_KNN,test,route=456,351,11.684770188142947,3.4182993122520657,2.521998675213675,0.8502232689394656,0.03313974440240856,3.3139744402408557,1.284366765832791,0.28436676583279114,False
p2,completed_lag,P2_KNN,validation,all,424,11120.423590800558,105.4534190569493,13.017212688679244,-12.516642823464952,0.10131273432651565,10.131273432651565,1.986346861481982e+50,1.986346861481982e+50,False
p2,completed_lag,P2_KNN,validation,STAGE=A,252,18700.33939467883,136.74918425599046,19.973020059523808,-13.993630739076638,0.14549729795060698,14.549729795060697,3.342107417731589e+50,3.342107417731589e+50,False
p2,completed_lag,P2_KNN,validation,STAGE=B,172,14.965552560292583,3.8685336447150855,2.8261460755813945,0.834021657959497,0.03657721087726558,3.657721087726558,1.3405155054357463,0.3405155054357461,False
p2,completed_lag,P2_KNN,validation,condition=Cond1,185,9.664571585608785,3.108789408372459,2.378093432432433,0.7899925494326161,0.0332489000562975,3.32489000562975,1.256203774658434,0.25620377465843397,False
p2,completed_lag,P2_KNN,validation,condition=Cond2,172,14.965552560292583,3.8685336447150855,2.8261460755813945,0.834021657959497,0.03657721087726558,3.657721087726558,1.3405155054357463,0.3405155054357461,False
p2,completed_lag,P2_KNN,validation,condition=Cond3,67,70308.9191300855,265.1582907059206,68.55602641791045,-4252.027858335201,0.4554369040766854,45.54369040766854,1.2570314466691948e+51,1.2570314466691948e+51,False
p2,completed_lag,P2_KNN,validation,route=123,67,70308.9191300855,265.1582907059206,68.55602641791045,-4252.027858335201,0.4554369040766854,45.54369040766854,1.2570314466691948e+51,1.2570314466691948e+51,False
p2,completed_lag,P2_KNN,validation,route=456,357,12.21854561262731,3.495503627895029,2.593961932773109,0.848276371922352,0.034852455970041225,3.4852455970041225,1.2968245525119289,0.2968245525119289,False
p2,completed_lag,P2_LR,test,all,424,13216.62736831761,114.96359149016531,26.61943146919368,-14.12452339260461,0.19173246733979316,19.173246733979315,9.331519051784712e+76,9.331519051784712e+76,False
p2,completed_lag,P2_LR,test,STAGE=A,238,23540.50034170635,153.42913785101692,45.89330315325056,-15.890439515017572,0.3226771040470824,32.26771040470824,1.6624218814944192e+77,1.6624218814944192e+77,False
p2,completed_lag,P2_LR,test,STAGE=B,186,6.510337852445105,2.551536370982218,1.957165550884355,0.9105341070911794,0.024179652628315482,2.4179652628315482,1.201435441731783,0.201435441731783,False
p2,completed_lag,P2_LR,test,condition=Cond1,165,850.695331566012,29.166681874461002,4.680219073487259,-19.63609104166503,0.06297721787929013,6.297721787929013,43982660282871.08,43982660282870.08,False
p2,completed_lag,P2_LR,test,condition=Cond2,186,6.510337852445105,2.551536370982218,1.957165550884355,0.9105341070911794,0.024179652628315482,2.4179652628315482,1.201435441731783,0.201435441731783,False
p2,completed_lag,P2_LR,test,condition=Cond3,73,74825.67604955778,273.5428230635155,139.04616442942788,-5180.290195609542,0.9096699974400376,90.96699974400376,5.419950791721532e+77,5.419950791721532e+77,False
p2,completed_lag,P2_LR,test,route=123,73,74825.67604955778,273.5428230635155,139.04616442942788,-5180.290195609542,0.9096699974400376,90.96699974400376,5.419950791721532e+77,5.419950791721532e+77,False
p2,completed_lag,P2_LR,test,route=456,351,403.3494374613868,20.083561373954243,3.2372334461250367,-4.170179579515825,0.04241782432749159,4.241782432749159,20675609534683.62,20675609534682.62,False
p2,completed_lag,P2_LR,validation,all,424,39586.73858352381,198.96416406861766,33.54353954568238,-47.11685468726375,0.2339469922016713,23.39469922016713,2.369911455508992e+124,2.369911455508992e+124,False
p2,completed_lag,P2_LR,validation,STAGE=A,252,66600.23146179585,258.0702064590096,54.935105900061636,-52.398992210769514,0.37468577484734317,37.46857748473432,3.987470067999257e+124,3.987470067999257e+124,False
p2,completed_lag,P2_LR,validation,STAGE=B,172,8.830413032204413,2.9716010890098308,2.202407445080232,0.9020646041157945,0.02774831065103573,2.774831065103573,1.2445691721600836,0.2445691721600832,False
p2,completed_lag,P2_LR,validation,condition=Cond1,185,7.688613869304652,2.7728349877525442,2.0625867337994355,0.8329293561761135,0.02911667844274537,2.911667844274537,1.2247512171193038,0.2247512171193039,False
p2,completed_lag,P2_LR,validation,condition=Cond2,172,8.830413032204413,2.9716010890098308,2.202407445080232,0.9020646041157945,0.02774831065103573,2.774831065103573,1.2445691721600836,0.2445691721600832,False
p2,completed_lag,P2_LR,validation,condition=Cond3,67,250475.1632060706,500.47493764030844,200.926390165114,-15150.389896429755,1.3288691007406352,132.88691007406354,1.4997648613967354e+125,1.4997648613967354e+125,False
p2,completed_lag,P2_LR,validation,route=123,67,250475.1632060706,500.47493764030844,200.926390165114,-15150.389896429755,1.3288691007406352,132.88691007406354,1.4997648613967354e+125,1.4997648613967354e+125,False
p2,completed_lag,P2_LR,validation,route=456,357,8.2387243903656,2.8703178204452553,2.129951334192424,0.89769574916132,0.02845740880640347,2.845740880640347,1.2342993635255057,0.23429936352550568,False
p2,completed_lag,P2_Persistent,test,all,424,15.901329451680429,3.987647107215034,3.0126251179245287,0.9818032223680626,0.03579559871733528,3.5795598717335277,1.3523410184940856,0.35234101849408545,False
p2,completed_lag,P2_Persistent,test,STAGE=A,238,14.212640666344543,3.7699656054590927,2.8545781512605046,0.9898023515201899,0.03271335172191247,3.2713351721912467,1.3274559263205306,0.32745592632053067,False
p2,completed_lag,P2_Persistent,test,STAGE=B,186,18.062124779153226,4.249955856141711,3.2148572580645167,0.7517879781629809,0.03973954917384404,3.9739549173844044,1.3841832332107842,0.3841832332107844,False
p2,completed_lag,P2_Persistent,test,condition=Cond1,165,12.671734312090909,3.5597379555370234,2.6639890909090913,0.6926102057728206,0.03764398511224894,3.764398511224894,1.308663304048292,0.3086633040482922,False
p2,completed_lag,P2_Persistent,test,condition=Cond2,186,18.062124779153226,4.249955856141711,3.2148572580645167,0.7517879781629809,0.03973954917384404,3.9739549173844044,1.3841832332107842,0.3841832332107844,False
p2,completed_lag,P2_Persistent,test,condition=Cond3,73,17.695511193082208,4.206603284490018,3.285361643835619,-0.22532242261722413,0.021568769401288948,2.1568769401288947,1.369932401319426,0.369932401319426,False
p2,completed_lag,P2_Persistent,test,route=123,73,17.695511193082208,4.206603284490018,3.285361643835619,-0.22532242261722413,0.021568769401288948,2.1568769401288947,1.369932401319426,0.369932401319426,False
p2,completed_lag,P2_Persistent,test,route=456,351,15.528180542499998,3.9405812442455743,2.955902136752137,0.800957992025081,0.03875445495685489,3.8754454956854887,1.3486824118096128,0.34868241180961285,False
p2,completed_lag,P2_Persistent,validation,all,424,15.861657018873817,3.9826695844463194,3.1261630896226404,0.9807204868805731,0.038909541966149146,3.8909541966149144,1.361437243551968,0.3614372435519681,False
p2,completed_lag,P2_Persistent,validation,STAGE=A,252,13.569834038303568,3.6837255650093654,2.87144107142857,0.9891199257688996,0.03498557627112922,3.498557627112922,1.3258617661708019,0.32586176617080176,False
p2,completed_lag,P2_Persistent,validation,STAGE=B,172,19.219444176453482,4.383998651511367,3.499360465116278,0.7868430539737195,0.04465860798443414,4.465860798443414,1.413559454598793,0.4135594545987931,False
p2,completed_lag,P2_Persistent,validation,condition=Cond1,185,14.111014305527021,3.756463004679671,2.9344645945945933,0.6933730468056807,0.041165750035053225,4.116575003505322,1.3320075759547558,0.3320075759547559,False
p2,completed_lag,P2_Persistent,validation,condition=Cond2,172,19.219444176453482,4.383998651511367,3.499360465116278,0.7868430539737195,0.04465860798443414,4.465860798443414,1.413559454598793,0.4135594545987931,False
p2,completed_lag,P2_Persistent,validation,condition=Cond3,67,12.075530315373134,3.474986376285975,2.697420895522387,0.26954407106683775,0.01792091737074205,1.7920917370742049,1.3088919928867493,0.3088919928867492,False
p2,completed_lag,P2_Persistent,validation,route=123,67,12.075530315373134,3.474986376285975,2.697420895522387,0.26954407106683775,0.01792091737074205,1.7920917370742049,1.3088919928867493,0.3088919928867492,False
p2,completed_lag,P2_Persistent,validation,route=456,357,16.57221861308823,4.070898993230885,3.2066273109243686,0.7942146951863764,0.04284858355688381,4.284858355688382,1.3712986771502023,0.3712986771502024,False
p2,completed_lag,P2_SVR,test,all,424,9.830658661695082,3.135388119785983,2.2501902731448715,0.988750229332338,0.026185552713447392,2.6185552713447393,1.246244533588344,0.24624453358834397,False
p2,completed_lag,P2_SVR,test,STAGE=A,238,9.683852774264963,3.1118889398988783,2.2856897374370635,0.9930517819425327,0.025557790281239792,2.5557790281239794,1.2499987294493062,0.24999872944930632,False
p2,completed_lag,P2_SVR,test,STAGE=B,186,10.018507055288456,3.165202529900489,2.20476622743766,0.8623243985750957,0.02698881862132593,2.698881862132593,1.2414407775942093,0.24144077759420934,False
p2,completed_lag,P2_SVR,test,condition=Cond1,165,7.32232494488047,2.70597947975968,1.9642020210568685,0.8223756983348592,0.02816390664614283,2.816390664614283,1.2188768557346783,0.21887685573467833,False
p2,completed_lag,P2_SVR,test,condition=Cond2,186,10.018507055288456,3.165202529900489,2.20476622743766,0.8623243985750957,0.02698881862132593,2.698881862132593,1.2414407775942093,0.24144077759420934,False
p2,completed_lag,P2_SVR,test,condition=Cond3,73,15.02155266259978,3.875764784219984,3.012340055282707,-0.04016465527170632,0.019667253292075408,1.9667253292075408,1.3203426905851094,0.32034269058510945,False
p2,completed_lag,P2_SVR,test,route=123,73,15.02155266259978,3.875764784219984,3.012340055282707,-0.04016465527170632,0.019667253292075408,1.9667253292075408,1.3203426905851094,0.32034269058510945,False
p2,completed_lag,P2_SVR,test,route=456,351,8.751071020481284,2.9582209215136865,2.091680489395408,0.8878277630092979,0.02754121042786378,2.754121042786378,1.2308338057798998,0.2308338057798999,False
p2,completed_lag,P2_SVR,validation,all,424,10.360086509462151,3.218708826449226,2.404618762417917,0.9874075310328609,0.029117110969808672,2.9117110969808673,1.2689550239081075,0.2689550239081076,False
p2,completed_lag,P2_SVR,validation,STAGE=A,252,9.7963552421387,3.129912976767677,2.328590327334406,0.9921454402516758,0.0270123826580009,2.70123826580009,1.2588862438200468,0.2588862438200467,False
p2,completed_lag,P2_SVR,validation,STAGE=B,172,11.186018366238374,3.3445505477176414,2.516009260330968,0.8759393096256939,0.03220078268245727,3.220078268245727,1.283706957525499,0.28370695752549896,False
