track,split,model,repeat,stage,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean
grouped,test,P1_CART_Stack,7,all,296,43.9479183608621,6.629322617044829,4.996805548785392,0.9434386005324309,0.06109564664861225,6.109564664861225,1.6863791067919527,0.6863791067919526
grouped,test,P1_CART_Stack,7,A,174,38.05188234024046,6.168620781036913,4.535808856048168,0.9676975940482312,0.05280014147165448,5.280014147165448,1.594738485050933,0.5947384850509329
grouped,test,P1_CART_Stack,7,B,122,52.35701891486344,7.23581501386426,5.6542926351483205,-0.3645213630371389,0.07292694091738806,7.292694091738807,1.817079665668489,0.8170796656684891
grouped,test,P1_CART_Stack,8,all,296,42.89693300523402,6.549575024780922,4.935691452300515,0.944791228933306,0.06039669632631722,6.039669632631722,1.6825246907276035,0.6825246907276036
grouped,test,P1_CART_Stack,8,A,174,38.50443167747548,6.205193927467173,4.582256882868089,0.9673134229769065,0.05388349077931095,5.388349077931095,1.608618964184072,0.6086189641840722
grouped,test,P1_CART_Stack,8,B,122,49.16164801367652,7.011536779742121,5.439770264441842,-0.28124404993062435,0.06968602227040817,6.968602227040817,1.7879312187487058,0.7879312187487055
grouped,test,P1_CART_Stack,9,all,296,39.37543311646848,6.274984710456949,4.70996782315798,0.9493234336283718,0.05764354022736807,5.764354022736807,1.6417419674885103,0.6417419674885102
grouped,test,P1_CART_Stack,9,A,174,37.690401812076395,6.139250916201129,4.492035419745485,0.9680044564173516,0.052600180490836645,5.260018049083665,1.5822198369899116,0.5822198369899118
grouped,test,P1_CART_Stack,9,B,122,41.77867448502768,6.463642509067753,5.020789447697112,-0.08883001812792557,0.06483652870406041,6.483652870406041,1.7266341863963472,0.7266341863963475
grouped,test,P1_CART_Stack,10,all,296,35.55122944986074,5.962485173974082,4.597087349983913,0.9542452210371919,0.05755261462514996,5.755261462514996,1.589590954739554,0.5895909547395537
grouped,test,P1_CART_Stack,10,A,174,30.043375005127384,5.481183722986065,4.295768531061851,0.9744960502374265,0.052222956933344646,5.222295693334464,1.512249143939807,0.512249143939807
grouped,test,P1_CART_Stack,10,B,122,43.40669398579192,6.588375671270721,5.026837140905544,-0.13125923648824012,0.06515392969379032,6.515392969379032,1.6998981275195206,0.6998981275195205
grouped,test,P1_CART_Stack,11,all,296,32.68070581908141,5.716704104558973,4.4718484009009005,0.9579396129405453,0.05654487616702372,5.654487616702372,1.5772540592121178,0.5772540592121176
grouped,test,P1_CART_Stack,11,A,174,25.019791174639213,5.001978725928291,3.8674786083743853,0.9787605920746529,0.04728840055407675,4.728840055407675,1.44835910036135,0.4483591003613498
grouped,test,P1_CART_Stack,11,B,122,43.606928344761265,6.6035542206270454,5.333818432864947,-0.13647771657153163,0.06974673482811203,6.974673482811203,1.7610878529828853,0.7610878529828848
grouped,test,P1_CART_Stack,12,all,296,35.93698610515595,5.994746542194753,4.61974831684363,0.9537487484603051,0.0578215180577232,5.78215180577232,1.6095477759028594,0.6095477759028594
grouped,test,P1_CART_Stack,12,A,174,25.32952423641324,5.03284454721316,3.948375990353038,0.9784976583514629,0.04780379020097741,4.78037902009774,1.4618649798484233,0.46186497984842345
grouped,test,P1_CART_Stack,12,B,122,51.06566122942833,7.1460241553907675,5.577279339871195,-0.3308661782000555,0.07210909713209834,7.210909713209834,1.8201773374886945,0.8201773374886943
grouped,test,P1_CART_Stack,13,all,296,33.65806657244688,5.801557254086775,4.49423159869691,0.9566817401206973,0.056871109111058464,5.687110911105846,1.5892478806465216,0.5892478806465217
grouped,test,P1_CART_Stack,13,A,174,25.363120900091417,5.036181182214498,3.9958926970443343,0.9784691379997217,0.04901250718886662,4.901250718886662,1.4607907030592697,0.4607907030592699
grouped,test,P1_CART_Stack,13,B,122,45.48856285924893,6.744520951057156,5.204977245316158,-0.18551661423339882,0.06807927906565996,6.807927906565996,1.7724572978611266,0.7724572978611264
grouped,test,P1_CART_Stack,14,all,296,36.798495896142526,6.066176381885259,4.636524827260295,0.9526399769587041,0.05782238450683593,5.782238450683593,1.6094988599650106,0.6094988599650106
grouped,test,P1_CART_Stack,14,A,174,28.675289484430134,5.354931323969536,4.122522374110562,0.9756574238975034,0.04982707838078798,4.982707838078798,1.5019860663254054,0.5019860663254053
grouped,test,P1_CART_Stack,14,B,122,48.38405258169952,6.9558646178386425,5.3696102932279475,-0.26097846566468186,0.06922552603087155,6.922552603087155,1.7628367787624808,0.7628367787624806
grouped,test,P1_CART_Stack,15,all,296,35.430763039560844,5.952374571510167,4.766191333051802,0.9544002624819186,0.059409230162183066,5.940923016218306,1.6019075548431025,0.6019075548431025
